filename,pred_yolo_v6,gt_v6,class_v6,iou_v6,pred_yolo_v5,gt_v5,class_v5,iou_v5
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_03.jpeg,[1298.3527832  1213.59936523 1348.44677734 1325.02612305],[1298. 1218. 1347. 1325.],0.0,0.926274117424934,[ 684.78369141 1262.27075195 1905.45092773 1802.17578125],[ 668. 1262. 1923. 1810.],0.0,0.9582754820011513
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_04.jpeg,[ 391.84310913 1227.57507324  487.6390686  1329.81481934],[ 392. 1230.  487. 1327.],0.0,0.9408673235696235,[  94.74468994 1260.92102051 1779.30151367 1905.04772949],[  89. 1256. 1783. 1923.],0.0,0.9603238902685718
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_05.jpeg,[1314.43371582 1229.92993164 1369.93469238 1328.08984375],[1313. 1231. 1368. 1326.],0.0,0.911289120179182,[1143.68334961 1149.86535645 1205.40649414 1218.08166504],[1140. 1148. 1208. 1214.],0.0,0.8351577344252316
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_06.jpeg,[1353.78320312 1235.01379395 1463.15795898 1340.78234863],[1356. 1240. 1462. 1340.],0.0,0.9162884217113426,[1332.43200684 1123.25463867 1427.83459473 1186.42138672],[1338. 1120. 1426. 1179.],0.0,0.7771013635415697
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_07.jpeg,[ 606.1831665  1338.70874023  744.97393799 1443.91210938],[ 603. 1343.  741. 1445.],0.0,0.9026077707791729,[ 725.62768555 1157.23242188  910.40576172 1266.7668457 ],[ 731. 1160.  901. 1261.],0.0,0.8483385956542362
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_08.jpeg,[1100.41357422 1137.12158203 1171.00512695 1254.18359375],[1101. 1143. 1170. 1254.],0.0,0.926836975949911,[1239.25720215 1123.75842285 1339.38635254 1222.4407959 ],[1237. 1123. 1334. 1212.],0.0,0.8233678986669679
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_09.jpeg,[1601.35168457 1220.23071289 1712.97839355 1313.36767578],[1603. 1223. 1715. 1316.],0.0,0.9139615529247488,[ 788.42523193 1216.27404785  934.82049561 1296.61120605],[ 789. 1215.  929. 1291.],0.0,0.8762316766094462
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_10.jpeg,[ 742.70819092 1173.04345703  834.88555908 1298.70532227],[ 745. 1178.  833. 1295.],0.0,0.8888750745368874,[1085.5814209  1075.78894043 1137.89001465 1163.51574707],[1083. 1075. 1140. 1157.],0.0,0.8470948547217282
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_11.jpeg,[1263.59082031 1106.53845215 1352.04467773 1247.66369629],[1264. 1113. 1350. 1250.],0.0,0.9130465977593591,[1166.00817871 1025.86218262 1326.44885254 1111.6907959 ],[1163. 1024. 1314. 1103.],0.0,0.7992199823967694
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_12.jpeg,[1098.2376709  1156.07971191 1181.45300293 1271.41052246],[1097. 1159. 1180. 1270.],0.0,0.9322982270157967,[1245.04260254 1184.84423828 1307.6307373  1295.66381836],[1244. 1184. 1308. 1284.],0.0,0.8704010796363916
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_13.jpeg,[1048.53540039  899.33953857 1150.04858398 1024.52832031],[1047.  903. 1149. 1023.],0.0,0.9350937370722017,[1339.70861816 1328.68139648 1398.20300293 1434.46630859],[1339. 1328. 1400. 1422.],0.0,0.8445671888913314
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_14.jpeg,[ 879.59320068 1153.64794922  971.43536377 1332.68383789],[ 879. 1159.  969. 1333.],0.0,0.9368904347931649,[1605.04431152 1254.64172363 1648.94128418 1342.76940918],[1599. 1254. 1651. 1335.],0.0,0.7747514997593279
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_15.jpeg,[1319.22631836 1131.19567871 1468.02368164 1278.43566895],[1319. 1137. 1466. 1277.],0.0,0.9365427098601289,[1313.19555664 1332.57214355 1363.09692383 1446.58728027],[1311. 1330. 1365. 1436.],0.0,0.8254842425923679
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_16.jpeg,[1865.88818359 1015.34179688 1994.42822266 1174.54394531],[1867. 1022. 1992. 1178.],0.0,0.9125250506804107,[1198.1328125  1086.19641113 1263.32080078 1190.10656738],[1195. 1083. 1266. 1183.],0.0,0.834353024274968
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_17.jpeg,[ 593.35638428  957.00280762  726.75701904 1120.36413574],[ 593.  958.  725. 1123.],0.0,0.9628754917266371,[1354.27783203 1148.6619873  1476.89038086 1256.87683105],[1354. 1148. 1472. 1244.],0.0,0.839251730612142
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_18.jpeg,[1359.14343262 1007.40893555 1567.59387207 1146.09326172],[1359. 1011. 1564. 1150.],0.0,0.9308984368491746,[1270.10571289 1045.48840332 1370.80737305 1161.60461426],[1270. 1047. 1367. 1148.],0.0,0.8361682728236493
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_19.jpeg,[1175.09973145 1127.35949707 1374.08679199 1393.98571777],[1173. 1130. 1375. 1395.],0.0,0.9717755639810921,[1035.45922852 1197.9921875  1200.83300781 1293.56469727],[1038. 1198. 1195. 1286.],0.0,0.8741433986445033
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_20.jpeg,[ 952.4630127  1129.82971191 1245.40148926 1391.40026855],[ 949. 1132. 1245. 1397.],0.0,0.9583766343005995,[2141.9934082  1196.46362305 2204.43041992 1318.859375  ],[2143. 1194. 2206. 1295.],0.0,0.7612187769439146
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_21.jpeg,[ 975.77856445 1196.87414551 1416.8449707  1451.36633301],[ 972. 1201. 1412. 1454.],0.0,0.9550720886326745,[1952.49719238 1073.00830078 2012.49450684 1188.02709961],[1947. 1072. 2011. 1179.],0.0,0.8215164539402815
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_22.jpeg,[ 805.81903076 1025.32824707 1261.92993164 1331.75476074],[ 808. 1029. 1265. 1333.],0.0,0.9728621307717487,[ 577.45123291 1311.77587891  738.26727295 1464.08227539],[ 587. 1313.  732. 1448.],0.0,0.7991977710263902
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_23.jpeg,[1009.88348389  977.24694824 1372.34851074 1256.08044434],[1004.  981. 1372. 1259.],0.0,0.9600131302505012,[1602.58703613 1316.50854492 1673.37805176 1441.18041992],[1600. 1316. 1678. 1435.],0.0,0.8630191612843908
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_24.jpeg,[ 595.55841064 1075.36315918  999.88018799 1406.47937012],[ 595. 1081. 1000. 1414.],0.0,0.9595629692732159,[ 964.60852051 1301.76623535 1152.72741699 1421.53063965],[ 964. 1300. 1150. 1413.],0.0,0.8994875878119698
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_25.jpeg,[1419.3572998  1257.72192383 1566.26647949 1334.48510742],[1422. 1262. 1555. 1327.],0.0,0.7665898875683292,[ 953.29516602 1112.91687012 1098.55908203 1260.9876709 ],[ 960. 1112. 1095. 1243.],0.0,0.8117747714927455
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_26.jpeg,[1009.11407471 1403.55114746 1078.16625977 1492.5135498 ],[1011. 1406. 1070. 1482.],0.0,0.7299307775217388,[1465.98779297 1103.47973633 1593.33886719 1252.46435547],[1464. 1104. 1591. 1246.],0.0,0.9218989231478874
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_27.jpeg,[ 921.74993896 1238.69067383  996.75811768 1355.68896484],[ 928. 1248.  988. 1341.],0.0,0.6358373866629186,[1215.04248047  945.0088501  1446.77783203 1155.64233398],[1209.  943. 1447. 1156.],0.0,0.9628599920961642
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_29.jpeg,[1346.45727539 1156.74633789 1399.48046875 1261.15795898],[1349. 1163. 1396. 1251.],0.0,0.7470777661818355,[1086.32299805 1106.2791748  1344.50830078 1313.89221191],[1083. 1105. 1348. 1314.],0.0,0.9678186302733053
/home/aws_install/data/yolo_database/images/test/LICJ_20_35_30.jpeg,[1307.52990723 1321.84777832 1390.00646973 1420.8717041 ],[1310. 1327. 1381. 1410.],0.0,0.7215488674371092,[1098.14050293 1034.3059082  1360.56555176 1249.05419922],[1087. 1030. 1358. 1248.],0.0,0.927007658544129
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_00.jpeg,[ 894.99908447 1157.32507324  998.93109131 1272.80407715],[ 904. 1162.  993. 1259.],0.0,0.7192989040456282,[1342.46166992 1205.01330566 1692.32885742 1459.05187988],[1338. 1202. 1830. 1460.],0.0,0.700193494977186
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_01.jpeg,[1339.75512695 1145.33752441 1407.26855469 1218.48815918],[1346. 1150. 1402. 1208.],0.0,0.6576695935522914,[ 960.50042725 1160.2578125  1704.19458008 1593.17944336],[ 952. 1152. 1702. 1606.],0.0,0.9401409517979866
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_02.jpeg,[ 517.66552734 1142.59973145  604.81970215 1247.8651123 ],[ 523. 1149.  599. 1236.],0.0,0.7207075696880703,[ 910.1307373  1228.99401855 1927.07092285 1673.57995605],[ 915. 1223. 1936. 1683.],0.0,0.9536431628801606
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_03.jpeg,[1196.73974609 1308.66162109 1293.8293457  1406.93139648],[1203. 1313. 1288. 1396.],0.0,0.7394423914375574,[1116.67016602 1215.02514648 2318.625      1870.98828125],[1106. 1212. 2306. 1873.],0.0,0.9733930134559927
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_04.jpeg,[ 742.4956665  1087.62817383  806.89874268 1170.14355469],[ 746. 1092.  804. 1161.],0.0,0.7530703764768856,[ 321.20593262 1128.48608398 1561.65783691 1751.76489258],[ 328. 1127. 1558. 1756.],0.0,0.9826303691653561
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_05.jpeg,[ 808.68994141 1066.71130371  991.78881836 1216.82849121],[ 826. 1076.  977. 1199.],0.0,0.6757187329521901,[ 769.75549316 1205.82116699  881.10791016 1273.59289551],[ 774. 1207.  877. 1274.],0.0,0.9038793623857821
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_06.jpeg,[1563.1739502  1094.06665039 1661.02502441 1196.27392578],[1569. 1101. 1652. 1186.],0.0,0.705422989681571,[1657.02636719 1047.90148926 1797.57788086 1103.37097168],[1668. 1046. 1793. 1104.],0.0,0.854677401775978
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_07.jpeg,[ 980.95123291 1125.18383789 1145.16101074 1246.03393555],[ 986. 1126. 1129. 1231.],0.0,0.7566226139170821,[ 968.32519531 1267.72192383 1039.97399902 1368.84545898],[ 970. 1267. 1039. 1369.],0.0,0.9550590031279379
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_08.jpeg,[1228.58813477 1247.97314453 1343.7890625  1361.28442383],[1241. 1253. 1339. 1348.],0.0,0.7132151529638721,[1108.93920898 1206.34912109 1168.77148438 1282.95654297],[1115. 1207. 1169. 1285.],0.0,0.866914822675334
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_09.jpeg,[ 718.83325195 1318.0390625   814.49145508 1445.81542969],[ 728. 1322.  810. 1430.],0.0,0.7245441472677571,[ 809.26599121 1256.85119629  871.99206543 1347.24475098],[ 812. 1256.  869. 1349.],0.0,0.8855106790973493
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_10.jpeg,[ 478.00015259 1232.24047852  594.62548828 1379.46899414],[ 484. 1236.  584. 1359.],0.0,0.7163417624724384,[1278.06677246 1283.56335449 1368.58215332 1352.43029785],[1280. 1281. 1368. 1354.],0.0,0.9186119245527349
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_11.jpeg,[1109.1237793  1180.64526367 1334.89526367 1313.13232422],[1139. 1185. 1326. 1295.],0.0,0.6876884634103462,[ 341.4119873  1273.99206543  417.63885498 1399.49157715],[ 363. 1273.  416. 1399.],0.0,0.6887837397007308
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_12.jpeg,[ 774.62872314 1268.03137207  999.15570068 1413.52844238],[ 805. 1273.  991. 1395.],0.0,0.6946243384077145,[1527.96520996 1288.61499023 1632.6541748  1384.21508789],[1533. 1287. 1634. 1386.],0.0,0.9090316906097523
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_13.jpeg,[1646.78430176 1069.94140625 1824.14880371 1242.87207031],[1663. 1074. 1821. 1217.],0.0,0.7366384970033666,[ 865.82971191 1218.35913086  945.07312012 1335.23217773],[ 890. 1219.  946. 1335.],0.0,0.6818790848251978
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_14.jpeg,[1346.52392578 1196.89831543 1724.68212891 1371.95129395],[1353. 1199. 1691. 1349.],0.0,0.7658874074167952,[ 645.47607422 1295.51403809  722.09008789 1396.85705566],[ 663. 1295.  721. 1398.],0.0,0.7477857086365807
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_15.jpeg,[ 433.36685181  993.13641357  656.05908203 1217.01977539],[ 431.  995.  653. 1216.],0.0,0.9634531991669707,[1596.89001465 1312.796875   1758.69396973 1424.18945312],[1602. 1311. 1759. 1426.],0.0,0.9371963214007883
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_16.jpeg,[1174.40698242 1157.66394043 1413.05883789 1378.93469238],[1173. 1161. 1411. 1379.],0.0,0.970505242778737,[1080.109375   1226.90222168 1161.57128906 1314.1685791 ],[1081. 1226. 1162. 1317.],0.0,0.9439422342844532
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_17.jpeg,[1579.38806152 1263.27807617 1884.59020996 1457.55566406],[1578. 1267. 1875. 1454.],0.0,0.9282313904586205,[ 931.05157471  860.26422119 1006.96087646  968.36639404],[ 932.  860. 1005.  970.],0.0,0.9457075770439427
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_18.jpeg,[1008.28308105 1156.54882812 1332.7520752  1316.83374023],[1008. 1162. 1325. 1316.],0.0,0.9370488901416156,[ 755.32940674 1388.54846191  925.68280029 1538.13122559],[ 815. 1388.  923. 1534.],0.0,0.6150371735796195
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_19.jpeg,[ 402.38806152 1224.54431152  768.30456543 1447.74694824],[ 392. 1228.  765. 1444.],0.0,0.9333490501835393,[ 909.39660645 1010.1114502  1058.84765625 1123.28161621],[ 907. 1009. 1059. 1127.],0.0,0.9429861796167442
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_20.jpeg,[1068.43530273 1187.96594238 1937.42260742 1616.61291504],[1046. 1190. 1945. 1617.],0.0,0.9613127761632125,[1737.61132812 1206.86791992 1819.72241211 1321.67138672],[1737. 1207. 1820. 1327.],0.0,0.9443323650453812
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_21.jpeg,[1611.17272949 1133.0802002  1691.7076416  1189.62658691],[1621. 1135. 1690. 1182.],0.0,0.7121277353461779,[ 679.05517578 1174.08312988  784.63049316 1300.35705566],[ 681. 1174.  783. 1304.],0.0,0.9393552280787439
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_22.jpeg,[ 704.21270752 1170.80493164  758.70306396 1251.26342773],[ 705. 1174.  753. 1243.],0.0,0.75543789873411,[1076.73779297  985.50744629 1200.30981445 1192.93347168],[1075.  986. 1199. 1197.],0.0,0.954869738778048
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_23.jpeg,[ 969.68762207 1071.46838379 1027.30407715 1140.97546387],[ 972. 1074. 1018. 1131.],0.0,0.6547222624736505,[1303.90332031 1252.26940918 1441.61791992 1412.51452637],[1300. 1248. 1438. 1417.],0.0,0.8990276675640468
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_24.jpeg,[1549.27636719 1443.94775391 1616.98095703 1525.75073242],[1557. 1446. 1616. 1516.],0.0,0.7456977337050583,[1273.83642578 1201.66113281 1519.3918457  1375.30175781],[1282. 1199. 1516. 1379.],0.0,0.9208053017438331
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_25.jpeg,[1506.33483887 1229.13232422 1570.67346191 1306.46630859],[1507. 1232. 1564. 1297.],0.0,0.7446394896315373,[1454.72033691 1209.81555176 1669.09289551 1405.58679199],[1452. 1208. 1670. 1415.],0.0,0.9300177651046994
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_26.jpeg,[1533.94677734 1287.31433105 1595.07763672 1365.01477051],[1535. 1293. 1585. 1357.],0.0,0.6736991542252808,[ 669.96856689 1129.55773926 1057.62646484 1324.38342285],[ 656. 1132. 1051. 1339.],0.0,0.8728076333858412
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_27.jpeg,[ 945.42852783 1311.32299805 1045.68701172 1385.97045898],[ 955. 1313. 1042. 1377.],0.0,0.7439830710269769,[ 561.55444336 1203.22131348 1159.8470459  1574.22106934],[ 553. 1203. 1159. 1595.],0.0,0.9318352313197498
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_28.jpeg,[1268.76879883 1144.60766602 1336.67163086 1216.77416992],[1282. 1148. 1335. 1205.],0.0,0.6164916105915308,[1319.9597168  1125.63037109 1871.18457031 1484.36254883],[1310. 1123. 1884. 1526.],0.0,0.8548347849446746
/home/aws_install/data/yolo_database/images/test/LICJ_25_35_29.jpeg,[ 426.18283081 1084.72973633  560.82879639 1170.50585938],[ 439. 1088.  557. 1162.],0.0,0.7560560083436789,[ 896.29785156 1155.46850586  956.77148438 1292.33422852],[ 896. 1157.  952. 1292.],0.0,0.9041493876450707
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_00.jpeg,[1567.93200684 1337.10620117 1642.74108887 1438.41430664],[1573. 1342. 1638. 1432.],0.0,0.771893433906559,[1199.4354248  1216.01635742 1374.52722168 1320.74072266],[1203. 1217. 1366. 1319.],0.0,0.9067221807856862
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_01.jpeg,[1717.09753418 1094.7598877  1854.82995605 1205.86804199],[1736. 1098. 1852. 1190.],0.0,0.697370704190728,[ 788.6307373  1124.85534668  993.63293457 1250.60314941],[ 789. 1125.  987. 1252.],0.0,0.9544915845719764
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_02.jpeg,[1289.18383789 1353.84106445 1375.94824219 1478.0300293 ],[1298. 1357. 1369. 1462.],0.0,0.6918676926237493,[ 683.20794678 1256.33898926  753.63677979 1354.02697754],[ 685. 1257.  749. 1355.],0.0,0.894473689079645
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_03.jpeg,[1173.97338867 1127.0177002  1385.67358398 1267.38659668],[1180. 1130. 1347. 1241.],0.0,0.6238027795146249,[1106.92590332 1037.65539551 1202.38317871 1168.7701416 ],[1109. 1038. 1193. 1170.],0.0,0.8704769533235911
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_04.jpeg,[1141.47741699 1157.38586426 1296.87731934 1287.51696777],[1168. 1160. 1292. 1265.],0.0,0.6438417424550981,[1299.29797363 1126.82202148 1380.06262207 1248.89599609],[1300. 1126. 1374. 1249.],0.0,0.9099181566324682
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_05.jpeg,[1528.30371094 1297.27893066 1635.77246094 1420.1607666 ],[1533. 1300. 1623. 1401.],0.0,0.6883257146328371,[ 650.81817627 1170.96984863  824.86785889 1301.63757324],[ 654. 1172.  816. 1302.],0.0,0.9210529562153283
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_06.jpeg,[ 812.31103516 1250.11328125  921.54077148 1414.82446289],[ 822. 1255.  912. 1388.],0.0,0.6653193924550554,[1855.39611816 1323.9029541  1937.84460449 1447.76647949],[1854. 1325. 1933. 1447.],0.0,0.9118712672951942
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_07.jpeg,[1034.67822266 1267.38977051 1235.37060547 1367.89831543],[1068. 1270. 1233. 1350.],0.0,0.654395126246283,[1396.15161133 1424.03039551 1471.77661133 1578.05847168],[1397. 1424. 1466. 1577.],0.0,0.9059636401960036
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_08.jpeg,[1231.88989258 1180.12036133 1379.08666992 1339.85131836],[1231. 1184. 1372. 1333.],0.0,0.882929522637799,[1096.06054688 1220.20837402 1236.72558594 1359.44665527],[1094. 1222. 1227. 1358.],0.0,0.8963854293722299
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_09.jpeg,[1218.93481445 1403.79553223 1384.79101562 1545.5645752 ],[1234. 1406. 1380. 1518.],0.0,0.6954369419910025,[ 908.30926514 1007.82879639 1116.46044922 1152.04943848],[ 911. 1007. 1106. 1154.],0.0,0.9202057077220026
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_10.jpeg,[ 998.99865723  848.10357666 1152.85705566 1035.06176758],[1002.  850. 1154. 1030.],0.0,0.9372973244224732,[ 639.62579346 1094.87536621  817.97613525 1225.84802246],[ 640. 1095.  811. 1227.],0.0,0.9498644074806993
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_11.jpeg,[1386.34130859  990.00219727 1611.08300781 1141.02026367],[1390.  994. 1605. 1136.],0.0,0.8995270729435936,[1477.8059082  1066.86047363 1613.45239258 1234.67736816],[1477. 1066. 1610. 1233.],0.0,0.9543960003894268
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_12.jpeg,[1535.85913086 1110.72253418 1932.74560547 1308.40441895],[1543. 1115. 1936. 1300.],0.0,0.912010481564403,[1382.28979492 1095.82543945 1589.67407227 1252.7800293 ],[1379. 1097. 1581. 1252.],0.0,0.9316466402873185
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_13.jpeg,[1182.16894531 1184.94213867 1421.72729492 1396.49438477],[1194. 1184. 1423. 1393.],0.0,0.9261293066888081,[ 970.1875     1031.49987793 1130.15844727 1236.31262207],[ 969. 1031. 1128. 1236.],0.0,0.975405685124373
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_14.jpeg,[ 812.83190918 1308.82958984 1061.69873047 1464.64648438],[ 823. 1311. 1055. 1459.],0.0,0.8854583853240156,[ 491.69384766 1036.99047852  773.14086914 1251.20458984],[ 490. 1038.  770. 1254.],0.0,0.9658555007188249
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_15.jpeg,[ 509.79510498 1100.20458984  890.88934326 1301.50390625],[ 504. 1103.  888. 1300.],0.0,0.9569808842976927,[ 983.66137695 1194.27441406 1199.82739258 1419.98046875],[ 982. 1192. 1198. 1421.],0.0,0.9699471697194042
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_16.jpeg,[ 939.20733643 1045.35949707 1348.4152832  1322.15930176],[ 936. 1050. 1349. 1317.],0.0,0.9560501813656961,[1328.94433594 1183.71899414 1746.60668945 1494.70922852],[1329. 1185. 1749. 1500.],0.0,0.9735373581040591
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_17.jpeg,[ 687.09637451 1259.20336914 1915.23657227 1814.07958984],[ 668. 1262. 1923. 1810.],0.0,0.966727039631286,[1194.4083252  1170.04382324 1756.02160645 1418.36853027],[1193. 1172. 1762. 1428.],0.0,0.9427730544813963
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_18.jpeg,[ 112.07434082 1252.85803223 1769.65148926 1921.02233887],[  89. 1256. 1783. 1923.],0.0,0.9711214456476007,[ 400.19458008 1133.51818848  849.79772949 1381.93518066],[ 400. 1134.  850. 1389.],0.0,0.9696069539111449
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_19.jpeg,[1139.58203125 1149.98596191 1208.83251953 1223.0435791 ],[1140. 1148. 1208. 1214.],0.0,0.8380218566819108,[1298.43029785 1083.97802734 1746.14807129 1412.96411133],[1302. 1084. 1750. 1423.],0.0,0.9546090355574005
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_20.jpeg,[1337.03173828 1120.42358398 1425.22143555 1184.60742188],[1338. 1120. 1426. 1179.],0.0,0.8895892054124064,[1407.89611816 1134.65405273 1941.45227051 1572.16918945],[1405. 1133. 1945. 1583.],0.0,0.9606538804107242
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_21.jpeg,[ 714.32922363 1154.61730957  914.90588379 1272.94641113],[ 731. 1160.  901. 1261.],0.0,0.723433028334089,[1034.74511719 1099.83361816 1094.56835938 1160.31872559],[1024. 1107. 1089. 1173.],0.0,0.5767591357478701
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_23.jpeg,[1237.62207031 1125.00305176 1338.71606445 1222.38146973],[1237. 1123. 1334. 1212.],0.0,0.8307502558858373,[ 603.73828125 1382.65917969  722.48986816 1433.64746094],[ 578. 1388.  713. 1447.],0.0,0.5521798631560889
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_24.jpeg,[ 781.6730957  1214.58813477  936.32397461 1300.7355957 ],[ 789. 1215.  929. 1291.],0.0,0.7986320843795914,[ 547.1104126  1010.19012451  597.84295654 1055.95361328],[ 538. 1017.  594. 1070.],0.0,0.5274109913837104
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_25.jpeg,[1083.77856445 1075.83557129 1138.30419922 1162.70373535],[1083. 1075. 1140. 1157.],0.0,0.8877717516090596,[1603.72424316 1210.65563965 1668.15100098 1266.16662598],[1608. 1217. 1680. 1281.],0.0,0.5658002900229412
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_26.jpeg,[1161.48327637 1022.11895752 1315.87268066 1109.10217285],[1163. 1024. 1314. 1103.],0.0,0.888282466418274,[1267.4317627  1085.8203125  1308.80603027 1140.20751953],[1260. 1094. 1307. 1160.],0.0,0.5188456203240699
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_27.jpeg,[1245.99060059 1184.53186035 1308.88024902 1301.4173584 ],[1244. 1184. 1308. 1284.],0.0,0.8134007567197591,[1089.86572266 1188.45568848 1137.74707031 1246.8963623 ],[1090. 1195. 1147. 1273.],0.0,0.5198769281387666
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_28.jpeg,[1339.32250977 1326.66491699 1400.18261719 1431.94885254],[1339. 1328. 1400. 1422.],0.0,0.8859530898869027,[1190.421875   1301.58862305 1242.14208984 1382.87597656],[1183. 1307. 1240. 1397.],0.0,0.6750738285080309
/home/aws_install/data/yolo_database/images/test/LIRN_24_35_29.jpeg,[1604.88549805 1255.06298828 1644.67578125 1344.70678711],[1599. 1254. 1651. 1335.],0.0,0.6917253632611154,[1462.83496094 1247.46582031 1531.29125977 1328.52636719],[1464. 1253. 1539. 1344.],0.0,0.6969796316053969
/home/aws_install/data/yolo_database/images/test/LOWL_26_35_00.jpeg,[1314.93859863 1329.13476562 1363.68908691 1449.86254883],[1311. 1330. 1365. 1436.],0.0,0.802167415219654,[1061.29711914 1304.97802734 1145.90844727 1360.61132812],[1042. 1309. 1142. 1378.],0.0,0.5596841030753067
/home/aws_install/data/yolo_database/images/test/LOWL_26_35_01.jpeg,[1196.05993652 1084.9017334  1265.45788574 1189.51647949],[1195. 1083. 1266. 1183.],0.0,0.9014315297626346,[ 990.41821289 1283.1541748  1054.9185791  1363.9173584 ],[ 976. 1292. 1054. 1397.],0.0,0.5180503730957562
/home/aws_install/data/yolo_database/images/test/LOWL_26_35_02.jpeg,[1356.46313477 1147.79138184 1474.20483398 1250.45300293],[1354. 1148. 1472. 1244.],0.0,0.8999939855502624,[1172.58996582 1247.79919434 1356.07067871 1354.75793457],[1166. 1254. 1348. 1362.],0.0,0.8179767565578799
/home/aws_install/data/yolo_database/images/test/LOWL_26_35_03.jpeg,[1268.48718262 1046.76269531 1372.09899902 1167.1340332 ],[1270. 1047. 1367. 1148.],0.0,0.785526305411129,[1257.20141602 1382.51269531 1393.10693359 1444.70825195],[1239. 1385. 1388. 1455.],0.0,0.705299362383787
